Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-39,make defaults for ivyrep and ibiblio resolver configurable,Bug,Closed,Major,Fixed,Xavier Hanin,Xavier HANIN,Xavier HANIN,5/4/2005 13:57,,9/29/2005 16:10,11/26/2006 7:02,unspecified,,Core,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC","it would be interesting to be able to configure, by the use of a variable, the
defaults root and patterns for ivyrep and ibiblio resolvers, instead of having
them hard coded.",,,,,,,,,,,,"12 years, 11 weeks, 4 days ago",,139788,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192745,,,,,,,,0|i0xd0f:
Ivy,IVY-40,NPE in eclipse UI plugin,Bug,Closed,Major,Fixed,Xavier Hanin,Matthieu Brouillard,Matthieu Brouillard,5/10/2005 14:53,,9/29/2005 16:09,11/26/2006 7:02,1,,Core,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC","The problem occures when calling completion on organisation.

#### start of ivy-conf.xml ####
<ivyconf>
<conf defaultResolver=""dual""/>
<resolvers>
<dual name=""dual"">
<ivyrep name=""ivyrep"" />
<chain>
<ibiblio name=""ibiblio"" />
<ibiblio name=""ibiblio-os""
pattern=""[organisation]/jars/[module]-[revision].jar"" />
</chain>
</dual>
</resolvers>
<modules>
<module organisation=""opensymphony"" name="".*"" resolver=""ibiblio-os""/>
</modules>
</ivyconf>
#### end of ivy-conf.xml ####

#### start of ivy.xml ####
<?xml version=""1.0"" encoding=""ISO-8859-1""?>
<?xml-stylesheet type=""text/xsl""
href=""http://www.jayasoft.fr/org/ivyrep/ivy-doc.xsl""?>
<ivy-module version=""1.0"">
<info 
organisation=""Jayasoft""
module=""ivy-test""
status=""integration"">
</info>
<dependencies>
<dependency org=""""></dependency>
<dependency org=""hibernate"" name=""hibernate"" rev=""2.1.8"" conf=""default->oscache""/>
</dependencies>
</ivy-module>
#### end of ivy.xml ####




java.lang.NullPointerException
at fr.jayasoft.ivy.Ivy.listOrganisations(Ivy.java:1127)
at fr.jayasoft.ivyplugin.core.model.IvyModel$10.getValuesfor(IvyModel.java:205)
at
fr.jayasoft.ivyplugin.core.model.IvyTag.getPossibleValuesForAttribute(IvyTag.java:112)
at
fr.jayasoft.ivyplugin.editors.xml.IvyContentAssistProcessor.computeValueProposals(IvyContentAssistProcessor.java:134)
at
fr.jayasoft.ivyplugin.editors.xml.IvyContentAssistProcessor.computeCompletionProposals(IvyContentAssistProcessor.java:59)
at
org.eclipse.jface.text.contentassist.ContentAssistant.computeCompletionProposals(ContentAssistant.java:1470)
at
org.eclipse.jface.text.contentassist.CompletionProposalPopup.computeProposals(CompletionProposalPopup.java:250)
at
org.eclipse.jface.text.contentassist.CompletionProposalPopup.access$7(CompletionProposalPopup.java:247)
at
org.eclipse.jface.text.contentassist.CompletionProposalPopup$1.run(CompletionProposalPopup.java:206)
at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:69)
at
org.eclipse.jface.text.contentassist.CompletionProposalPopup.showProposals(CompletionProposalPopup.java:201)
at
org.eclipse.jface.text.contentassist.ContentAssistant.showPossibleCompletions(ContentAssistant.java:1319)
at org.eclipse.jface.text.source.SourceViewer.doOperation(SourceViewer.java:711)
at
org.eclipse.ui.texteditor.TextOperationAction$1.run(TextOperationAction.java:122)
at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:69)
at org.eclipse.ui.texteditor.TextOperationAction.run(TextOperationAction.java:120)
at
org.eclipse.ui.texteditor.AbstractTextEditor$ActivationCodeTrigger.verifyKey(AbstractTextEditor.java:624)
at
org.eclipse.jface.text.TextViewer$VerifyKeyListenersManager.verifyKey(TextViewer.java:414)
at
org.eclipse.swt.custom.StyledTextListener.handleEvent(StyledTextListener.java:55)
at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:82)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:842)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:866)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:851)
at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java:659)
at org.eclipse.swt.custom.StyledText.handleKeyDown(StyledText.java:5039)
at org.eclipse.swt.custom.StyledText$7.handleEvent(StyledText.java:4786)
at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:82)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:842)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:866)
at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:851)
at org.eclipse.swt.widgets.Widget.sendKeyEvent(Widget.java:879)
at org.eclipse.swt.widgets.Widget.sendKeyEvent(Widget.java:875)
at org.eclipse.swt.widgets.Widget.wmChar(Widget.java:1181)
at org.eclipse.swt.widgets.Control.WM_CHAR(Control.java:3121)
at org.eclipse.swt.widgets.Control.windowProc(Control.java:3024)
at org.eclipse.swt.widgets.Display.windowProc(Display.java:3480)
at org.eclipse.swt.internal.win32.OS.DispatchMessageW(Native Method)
at org.eclipse.swt.internal.win32.OS.DispatchMessage(OS.java:1619)
at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:2539)
at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:1612)
at org.eclipse.ui.internal.Workbench.runUI(Workbench.java:1578)
at org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:293)
at org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:144)
at org.eclipse.ui.internal.ide.IDEApplication.run(IDEApplication.java:102)
at
org.eclipse.core.internal.runtime.PlatformActivator$1.run(PlatformActivator.java:228)
at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:333)
at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:150)
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
at
sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
at java.lang.reflect.Method.invoke(Method.java:324)
at org.eclipse.core.launcher.Main.invokeFramework(Main.java:268)
at org.eclipse.core.launcher.Main.basicRun(Main.java:260)
at org.eclipse.core.launcher.Main.run(Main.java:887)
at org.eclipse.core.launcher.Main.main(Main.java:871)",,,,,,,,,,,,"12 years, 10 weeks, 5 days ago",,139789,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192718,,,,,,,,0|i0xcuf:
Ivy,IVY-41,subproject build,Improvement,Resolved,Minor,Duplicate,Xavier Hanin,Xavier HANIN,Xavier HANIN,5/11/2005 16:13,,10/4/2005 9:17,11/26/2006 7:05,unspecified,1.2,Ant,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC","it would be nice to have an ivy ant task allowing to build subprojects according
to their dependencies order.",,,,,,,,10/4/2005 9:17,,,,"11 years, 41 weeks, 6 days ago",,139790,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192206,,,,,,,,0|i0x9on:
Ivy,IVY-42,add debug messages on configuration,Improvement,Closed,Minor,Fixed,Xavier Hanin,Xavier HANIN,Xavier HANIN,5/11/2005 16:57,,9/29/2005 16:13,11/26/2006 7:03,unspecified,,Core,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC","knowing exactly what is the configuration is often useful for debug purpose.
Outputting the configuration as ivy has understood it at debug level would be
interesting.

At verbose level, some info could be displayed, like the list of resolvers, the
default cache, etc.",,,,,,,,,,,,"12 years, 10 weeks, 4 days ago",,139791,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192933,,,,,,,,0|i0xe67:
Ivy,IVY-43,resolve problem with latest revisions in conflict,Bug,Closed,Major,Fixed,Xavier Hanin,Xavier HANIN,Xavier HANIN,5/24/2005 15:44,,9/29/2005 16:11,11/26/2006 7:03,1,,Core,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC","see
http://www.jayasoft.fr/org/modules/newbb/viewtopic.php?viewmode=flat&topic_id=105&forum=8",,,,,,,,,,,,"12 years, 8 weeks, 5 days ago",,139792,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192827,,,,,,,,0|i0xdin:
Ivy,IVY-44,add patch management,New Feature,Open,Major,Unresolved,Unassigned,Xavier HANIN,Xavier HANIN,6/20/2005 13:48,,2/29/2008 11:45,,1,,Core,17-Nov-06,0,0,,,,,,,,"Operating System: Windows XP
Platform: PC",see http://www.jayasoft.org/node/143,,,,,,,,,,,,"12 years, 4 weeks, 6 days ago",,89088,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,279418,,,,,,,,0|i1c7y7:
Ivy,IVY-45,Add type filtering at resolve time,New Feature,Closed,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,6/22/2005 18:36,,1/22/2006 15:43,11/26/2006 7:03,1.1,1.3-RC1,Core,17-Nov-06,0,0,,,,,,,,,"It would be nice to be able to filter the downloaded artifacts by type of artifacts. This could be useful especially for source and javadoc management.

See http://www.jayasoft.org/node/146 for details",,,,,,,,,,,,"11 years, 38 weeks, 5 days ago",,139793,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192803,,,,,,,,0|i0xddb:
Ivy,IVY-46,forcing new download,New Feature,Closed,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,6/22/2005 18:44,,9/29/2005 16:06,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,"As requested by Patrick, it would be nice to able in the ivy file to declare that a dependency is a changing one, so that in this case ivy looks if the ivy file has a new publication date compared to the one in cache, and if it is the case it download again the artifacts corresponding to the existing revision.

This derogates to the uniqueness of revision rule in ivy, but it can simplify some use cases.

See http://www.jayasoft.org/node/159 for details",,,,,,,,,,,,"12 years, 3 weeks, 4 days ago",,139794,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192788,,,,,,,,0|i0xd9z:
Ivy,IVY-47,dependency based on dependency status,New Feature,Closed,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,6/28/2005 17:38,,9/7/2006 14:51,11/26/2006 7:03,1.1,1.4-RC1,Core,17-Nov-06,0,0,,,,,,,,,"add

latest.millestone
latest.release

in possible dependency revisions.
",,,,,,,,7/13/2005 18:59,,,,"10 years, 45 weeks, 3 days ago",,139795,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192739,,,,,,,,0|i0xcz3:
Ivy,IVY-48,Could the command line options of Ivy be expanded/refined so that they match all the activities that are available in Ant?,Improvement,Closed,Major,Fixed,Xavier Hanin,Chris,Chris,6/29/2005 18:49,,1/22/2006 18:23,11/26/2006 7:03,1.1,1.3-RC1,Core,17-Nov-06,0,0,,,,,,,,,"Can the command line interface be modified an refined to offer all the functionality that is offered through the Ant task?

I want to use Ivy to manage the dependencies of a Dotnet build through an exec task of an Nant script. I'm sure that there are others that one the method is proposed would want to do very similar things perhaps for other projects not based in dotnet/java. The command line interface allows you to exec Ivy in any environment without the necessity of running within Ant. So users such as myself who would like to execute it from Nant or a batch job can still access all of the functionality. 

This is mainly for the publish functionality which is not available through command line.",,,,,,,,6/29/2005 16:50,,,,"11 years, 38 weeks, 5 days ago",,139796,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192863,,,,,,,,0|i0xdqn:
Ivy,IVY-49,doing a retrieve after several resolves retrieves data from the first resolve by default,Bug,Closed,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,6/30/2005 15:35,,9/29/2005 16:06,11/26/2006 7:03,1.1,,Ant,17-Nov-06,0,0,,,,,,,,,"If in the same ant build you call resolve several times, and then retrieve, then it's the first call data that is used for the retrieve, not the last one.",,,,,,,,,,,,"12 years, 2 weeks, 6 days ago",,139797,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192816,,,,,,,,0|i0xdg7:
Ivy,IVY-51,Download not needed artifacts,Bug,Closed,Major,Fixed,Xavier Hanin,Rodrigo Moro,Rodrigo Moro,7/1/2005 11:12,,9/29/2005 16:06,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,"Ivy downloads artifacts that are not needed at all. The problem was found in a project that depends on hibernate 3.0.5 and another library that needed hibernate 2.1.8. The 2.1.8 depends on the 'odbg' module, but 3.0.5 don't; the 2.1.8 was evicted, but the odmg was downloaded.
I think ivy shouldn't dowload odmg because there isn't a module that depends on it.",,,,,,,,7/1/2005 11:47,,,,"12 years, 2 weeks, 6 days ago",,139799,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192752,,,,,,,,0|i0xd1z:
Ivy,IVY-50,Cache resolver,New Feature,Closed,Major,Fixed,Xavier Hanin,kevin,kevin,7/1/2005 12:31,,1/22/2006 15:42,11/26/2006 7:03,1.1,1.3-RC1,Core,17-Nov-06,0,0,,,,,,,,,"It would be nice to be able to find what artifacts would be returned if only the cache was used, a sort of ""cache resolver"". This would allow tools like necessitas to let the user see what is available locally and (using the new list repository functionality) what is available from central storage.",,,,,,,,7/1/2005 15:49,,,,"11 years, 38 weeks, 5 days ago",,139798,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192799,,,,,,,,0|i0xdcf:
Ivy,IVY-52,Configuration mapping to self [*->@],New Feature,Closed,Minor,Fixed,Xavier Hanin,Rick Riemer,Rick Riemer,7/5/2005 17:06,,9/29/2005 16:05,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,"It would be useful to have a dependency configuration map to the active (or 'self') configuration.

For example, consider two projects A and B, with three configurations each 'ct' (compile-time), 'tt' (test-time) and 'rt' (run-time). Project B depends on project A in the same configuration, i.e.:
<dependency name=""A"" rev=""latest.integration"" conf=""ct->ct;tt->tt;rt->rt""/>

If a configuration is added, this requires quite some maintenance, while it just says: in all configurations, map to 'self'. Suggested is to add a mapping *->@, meaning: in all configurations map to self.",,,,,,,,7/6/2005 11:53,,,,"12 years, 2 weeks, 5 days ago",,139800,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,193074,,,,,,,,0|i0xf1j:
Ivy,IVY-53,add an error message when a resolver directly uses the cache,Improvement,Closed,Major,Fixed,Xavier Hanin,Xavier Hanin,Xavier Hanin,7/7/2005 13:21,,9/29/2005 16:04,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,"For the moment if a resolver is configured to use the cache, it attempts to copy files to themselves, and it causes problems. The detection of such configuration should be added and an appropriate error message should then be displayed.",,,,,,,,,,,,"12 years, 2 weeks, 3 days ago",,139801,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192857,,,,,,,,0|i0xdpb:
Ivy,IVY-54,Retain artifact filenames along the publish/resolve/retrieve process,Improvement,Closed,Major,Fixed,Maarten Coene,Rick Riemer,Rick Riemer,7/14/2005 16:23,,9/15/2006 18:11,11/26/2006 7:03,1.1,1.4-RC1,Core,17-Nov-06,0,0,,,,,,,,,"It would be useful to have more control over the artifact names during the Ivy process. 

Artifacts from different parties use different naming conventions, and some even rely on the naming convention to be able to locate these artifacts. For example, the Eclipse RCP framework relies on it's plugins being named artifact_revision.jar, where the majority of artifacts from other parties use the artifact-revision.jar convention. Also, a number of artifacts don't use revisions in their filenames.

Requested is functionality to be able to retain the artifact naming along the Ivy process. For example, think of a retrieve pattern like [originalname].[ext].",,,,,,,,11/2/2005 10:57,,,,"10 years, 44 weeks, 2 days ago",,139802,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192464,,,,,,,,0|i0xb9z:
Ivy,IVY-55,"Alias ""organisation"" to ""organization""",Improvement,Closed,Minor,Fixed,Xavier Hanin,Bill Lynch,Bill Lynch,7/15/2005 19:15,,9/29/2005 16:04,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,I'd like to see an alias for the [organisation] tag to [organization] (notice the alternate spelling). This would make the system a little more forgiving of locale differences.,,,,,,,,7/15/2005 14:45,,,,"12 years, 1 week, 2 days ago",,139803,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,193047,,,,,,,,0|i0xevj:
Ivy,IVY-56,latest.integration dependecy may lead to stackoverflowexception,Bug,Closed,Minor,Fixed,Xavier Hanin,Koen janssens,Koen janssens,7/19/2005 11:31,,9/29/2005 16:04,11/26/2006 7:03,1.1,1.2,Core,17-Nov-06,0,0,,,,,,,,,"My ivy files were working correctly with ivy 1.0, but as soon as i upgraded to 1.1 i got following exception:


java.lang.StackOverflowError
at org.apache.tools.ant.Project.executeTarget(Project.java:1223)
at org.apache.tools.ant.Project.executeTargets(Project.java:1062)
at org.apache.tools.ant.Main.runBuild(Main.java:673)
at org.apache.tools.ant.Main.startAnt(Main.java:188)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:196)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:55)
Caused by: java.lang.StackOverflowError
at sun.nio.cs.SingleByteEncoder.encodeArrayLoop(SingleByteEncoder.java:95)
at sun.nio.cs.SingleByteEncoder.encodeLoop(SingleByteEncoder.java:134)
at java.nio.charset.CharsetEncoder.encode(CharsetEncoder.java:542)
at sun.nio.cs.StreamEncoder$CharsetSE.implWrite(StreamEncoder.java:384)
at sun.nio.cs.StreamEncoder.write(StreamEncoder.java:136)
at java.io.OutputStreamWriter.write(OutputStreamWriter.java:191)
at java.io.BufferedWriter.flushBuffer(BufferedWriter.java:111)
at java.io.PrintStream.write(PrintStream.java:458)
at java.io.PrintStream.print(PrintStream.java:602)
at java.io.PrintStream.println(PrintStream.java:739)
at org.apache.tools.ant.DefaultLogger.printMessage(DefaultLogger.java:292)
at org.apache.tools.ant.DefaultLogger.messageLogged(DefaultLogger.java:258)
at org.apache.tools.ant.Project.fireMessageLoggedEvent(Project.java:1943)
at org.apache.tools.ant.Project.fireMessageLogged(Project.java:1963)
at org.apache.tools.ant.Project.log(Project.java:389)
at fr.jayasoft.ivy.ant.AntMessageImpl.log(AntMessageImpl.java:27)
at fr.jayasoft.ivy.util.Message.debug(Message.java:57)
at fr.jayasoft.ivy.resolver.ResolverHelper.listTokenValues(ResolverHelper.java:46)
at fr.jayasoft.ivy.resolver.ResolverHelper.findAll(ResolverHelper.java:109)
at fr.jayasoft.ivy.resolver.RepositoryResolver.findResourceUsingPattern(RepositoryResolver.java:69)
at fr.jayasoft.ivy.resolver.RepositoryResolver.findResourceUsingPattern(RepositoryResolver.java:57)
at fr.jayasoft.ivy.resolver.AbstractResourceResolver.findResourceUsingPatterns(AbstractResourceResolver.java:72)
at fr.jayasoft.ivy.resolver.AbstractResourceResolver.findIvyFileRef(AbstractResourceResolver.java:46)
at fr.jayasoft.ivy.resolver.BasicResolver.getDependency(BasicResolver.java:172)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:435)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
................................ (lot of times)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
at fr.jayasoft.ivy.IvyNode.loadData(IvyNode.java:446)
at fr.jayasoft.ivy.Ivy.fetchDependencies(Ivy.java:736)
at fr.jayasoft.ivy.Ivy.doFetchDependencies(Ivy.java:786)
at fr.jayasoft.ivy.Ivy.fetchDependencies(Ivy.java:746)
at fr.jayasoft.ivy.Ivy.getDependencies(Ivy.java:714)
at fr.jayasoft.ivy.Ivy.resolve(Ivy.java:585)
at fr.jayasoft.ivy.ant.IvyResolve.execute(IvyResolve.java:84)
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:275)
at org.apache.tools.ant.Task.perform(Task.java:364)
at org.apache.tools.ant.Target.execute(Target.java:341)
at org.apache.tools.ant.Target.performTasks(Target.java:369)
at org.apache.tools.ant.Project.executeTarget(Project.java:1214)
at org.apache.tools.ant.Project.executeTargets(Project.java:1062)
at org.apache.tools.ant.Main.runBuild(Main.java:673)
at org.apache.tools.ant.Main.startAnt(Main.java:188)
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:196)
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:55)

After some root cause analysis, it seems that the problem occurs if a latest.integration dependency is resolved using an artifact pattern that does not contain a revision. I agree that it is a bit strange but it used to work in 1.0. 

At least, the code should not throw a stack overflow but give a more userfriendly message.",,,,,,,,7/21/2005 10:27,,,,"12 years, 4 days ago",,139804,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192929,,,,,,,,0|i0xe5b:
