Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-3215,"Exception in thread ""main"" java.io.IOException: expected='>' actual='2' at offset",Bug,Open,Critical,Unresolved,Unassigned,Vincent,Vincent,1/26/2016 7:37,,1/26/2016 8:01,,2.0.0,,Parsing,,0,2,,,,,,,,,"Exception in thread ""main"" java.io.IOException: expected='>' actual='2' at offset 51539 
at org.apache.pdfbox.pdfparser.BaseParser.readExpectedChar(BaseParser.java:1027) 
at org.apache.pdfbox.pdfparser.BaseParser.parseCOSDictionary(BaseParser.java:219) 
at org.apache.pdfbox.pdfparser.BaseParser.parseDirObject(BaseParser.java:844) 
at org.apache.pdfbox.pdfparser.COSParser.parseFileObject(COSParser.java:751) 
at org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(COSParser.java:720) 
at org.apache.pdfbox.pdfparser.COSParser.parseObjectDynamically(COSParser.java:651) 
at org.apache.pdfbox.pdfparser.COSParser.parseTrailerValuesDynamically(COSParser.java:2039) 
at org.apache.pdfbox.pdfparser.PDFParser.initialParse(PDFParser.java:201) 
at org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:249) 
at org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:842) 
at org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:782) 
at printpdf.PrintPDF.main(PrintPDF.java:150) 

Faulty PDF can be downloaded here : 
http://www.mediafire.com/view/v7h8ij8aba8cstl/FO16007497_112054353.pdf 

If you need the password (modify password) then please ask. 
Happens in 2.0.0 RC3 as well as RC2. 

For information PDF file has been generated again with Windev and the issue is gone. However I hope you'll find something in this one. 
",,,,,,,,1/26/2016 8:01,,,,"1 year, 20 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Important,0|i2rytr:
PDFBox,PDFBOX-3216,Problems containing certain fonts,Bug,Closed,Minor,Implemented,Unassigned,Sumit Jha,Sumit Jha,1/26/2016 17:23,,1/29/2016 20:48,1/27/2016 17:13,1.8.10,,Writing,,0,4,,,,,,,,"Windows 7, JAVA 1.7","We are trying to take a PDF file as input to a process, shrink the pages to 90% of their original size, add a barcode at the top of each page, and then create a new PDF file with the altered content. 

We tried using the PDFBOX version 1.8.10. Sample code is below: 

{code} 
package test; 

import java.awt.image.BufferedImage; 
import java.io.File; 
import java.io.FileInputStream; 
import java.util.List; 

import javax.imageio.ImageIO; 

import org.apache.pdfbox.pdmodel.PDDocument; 
import org.apache.pdfbox.pdmodel.PDPage; 
import org.apache.pdfbox.pdmodel.common.PDRectangle; 
import org.apache.pdfbox.pdmodel.edit.PDPageContentStream; 
import org.apache.pdfbox.pdmodel.graphics.xobject.PDJpeg; 
import org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage; 

public class TestPDFBox2 { 

public TestPDFBox2() { 
// TODO Auto-generated constructor stub 
} 

/** 
* @param args 
*/ 
public static void main(String[] args) { 
// TODO Auto-generated method stub 

try{ 

File input = new File(""C:\\workspaceRAD85_PDFBox_POC\\607018.pdf""); 

PDDocument pd = PDDocument.load(input); 
List pdAllPages = pd.getDocumentCatalog().getAllPages(); 

PDPage page1 = (PDPage)pdAllPages.get(0); 
BufferedImage image1 = page1.convertToImage(); 
ImageIO.write(image1, ""jpg"", new File(""C:\\workspaceRAD85_PDFBox_POC\\image_607018_11.jpg"")); 

PDPage page2 = (PDPage)pdAllPages.get(1); 
BufferedImage image2 = page2.convertToImage(); 
ImageIO.write(image2, ""jpg"", new File(""C:\\workspaceRAD85_PDFBox_POC\\image_607018_21.jpg"")); 

pd.close(); 

PDDocument pdNew = new PDDocument(); 

PDPage pageNew = new PDPage(); 
pdNew.addPage(pageNew); 

PDXObjectImage image = null; 
image = new PDJpeg(pdNew, new FileInputStream(""C:\\workspaceRAD85_PDFBox_POC\\image_607018_11.jpg"")); 

PDPageContentStream content = new PDPageContentStream(pdNew, pageNew); 
//content.drawImage(image, 0, 0); 
content.drawXObject(image, 0, 0, 600, 700); 
content.close(); 

PDPage pageNew2 = new PDPage(); 
pdNew.addPage(pageNew2); 

PDXObjectImage image0 = null; 
image0 = new PDJpeg(pdNew, new FileInputStream(""C:\\workspaceRAD85_PDFBox_POC\\image_607018_21.jpg"")); 

PDPageContentStream content0 = new PDPageContentStream(pdNew, pageNew2); 
//content.drawImage(image, 0, 0); 
content0.drawXObject(image0, 0, 0, 600, 700); 
content0.close(); 

pdNew.save(""C:\\workspaceRAD85_PDFBox_POC\\Image_To_PDF_607018_1.pdf""); 
pdNew.close(); 



/*PDRectangle rect = page1.getMediaBox(); 
float upperRightY = rect.getUpperRightY(); 
rect.setUpperRightY(upperRightY*(0.70f)); 
page1.setMediaBox(rect); 

pd.save(""C:\\workspaceRAD85_PDFBox_POC\\shrink.pdf"");*/ 




}catch (Exception e) { 

} 

} 

} 
{code} 

We are seeing that there are few problems while converting few PDFs: 

1. In some source PDFs bullet point listed is changed to some different icon in converted PDF. 

2. In some PDFs when there is a bullet point in the source document the text on the line following the bullet point is destroyed/missing characters. 

We’ve read some posts that we should try using the PDFBOX version 2.1.10, but that is not an approved version at our company and it is not released too. 

I should also note that the source PDF documents we are trying to add the Bar Codes to are quite varied- they can come in any size, using any font, with images, and be oriented portrait or landscape. The goal is to get these printed on 8.5 by 11 inch paper with a barcode on them at top. 

Do you have any suggestions on how to proceed? 
",,,,,,,,1/26/2016 18:57,,,,"1 year, 20 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2rzgv:
PDFBox,PDFBOX-3217,PdfaExtensionHelper.populatePDFAPropertyType,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,1/27/2016 22:33,,3/17/2016 19:07,1/27/2016 22:48,"1.8.11, 2.0.0","1.8.12, 2.0.0",Preflight,,0,3,,,,,,,,,"{code} 
Exception in thread ""main"" java.lang.NullPointerException 
at org.apache.xmpbox.xml.PdfaExtensionHelper.populatePDFAPropertyType(PdfaExtensionHelper.java:180) 
at org.apache.xmpbox.xml.PdfaExtensionHelper.populatePDFASchemaType(PdfaExtensionHelper.java:159) 
at org.apache.xmpbox.xml.PdfaExtensionHelper.populateSchemaMapping(PdfaExtensionHelper.java:116) 
at org.apache.xmpbox.xml.DomXmpParser.parse(DomXmpParser.java:194) 
at org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(MetadataValidationProcess.java:69) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:84) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:122) 
at org.apache.pdfbox.preflight.PreflightDocument.validate(PreflightDocument.java:163) 
at org.apache.pdfbox.preflight.Validator_A1b.runSimple(Validator_A1b.java:174) 
at org.apache.pdfbox.preflight.Validator_A1b.main(Validator_A1b.java:135) 
{code} 
",,,,,,,,1/27/2016 22:36,,,,"1 year, 20 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2s26n:
PDFBox,PDFBOX-3218,"PDFMergerUtility improperly merges AcroForms, causing some forms to break",Bug,Open,Major,Unresolved,Maruan Sahyoun,Rees Byars,Rees Byars,1/27/2016 22:42,,8/31/2016 8:34,,2.0.0,,"AcroForm, Utilities",,0,4,,,,,,,,,"In PDFMergerUtility.mergeAcroForm, adding a parent field to the destination fields automatically adds the children, but the code does not account for this. The result is that the same fields get added many times with different names. This is a silent error for most PDFs. However, for some forms, the resultant PDFs cause SOM expression errors in Adobe Reader. 

This problem can be reproduced by appending the following PDFs in the order listed: 
http://www.vba.va.gov/pubs/forms/VBA-21-4185-ARE.pdf 
http://www.vba.va.gov/pubs/forms/VBA-21-534EZ-ARE.pdf 

We were able to fix this issue for our purposes by forking the github mirror and altering the mergeAcroForm method to only append fields whose parent is null. 
",,,,,,,,1/28/2016 5:42,,,,"41 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2s273:
PDFBox,PDFBOX-3219,Suggestion for log4j.xml example inside preflight source,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,1/30/2016 12:55,,3/17/2016 19:06,2/13/2016 11:06,2.0.0,2.0.0,"Documentation, Preflight",,0,3,,,,,,,,,"As posted by [~rnibali] to the mailing list: 

I recently ran some tests using the preflight core, and wondered about the 
following message: 
{quote} 
java -jar preflight-app/target/preflight-app-2.0.0-SNAPSHOT.jar xml batch 
./OpenSource/pdftests/ 
log4j:WARN No appenders could be found for logger 
(org.apache.pdfbox.pdfparser.COSParser). 
log4j:WARN Please initialize the log4j system properly. 
log4j:WARN See http://logging.apache.org/log4j/1.2/faq.html#noconfig for 
more info. 
{quote} 
The online PDFBox FAQ (kind of) told me how to solve this. However, using 
the example log4j.xml from PDFBox yields the following: 
{quote} 
java -Dlog4j.configuration=file:./preflight/src/test/resources/log4j.xml 
-jar preflight-app/target/preflight-app-2.0.0-SNAPSHOT.jar xml batch 
./OpenSource/pdftests/ 

log4j:ERROR No appender named \[console] could be found. 
log4j:ERROR No appender named \[rolling-file] could be found. 
{quote} 
My suggestion is to replace it with this for starters: 
{code} 
<?xml version=""1.0"" encoding=""UTF-8"" ?> 
<!DOCTYPE log4j:configuration SYSTEM ""log4j.dtd""> 
<log4j:configuration debug=""true"" xmlns:log4j='http://jakarta.apache.org/log4j/'> 
<appender name=""console"" class=""org.apache.log4j.ConsoleAppender""> 
<layout class=""org.apache.log4j.PatternLayout""> 
<param name=""ConversionPattern"" value=""%d{yyyy-MM-dd HH:mm:ss} %-5p %c{1}:%L - %m%n"" /> 
</layout> 
</appender> 
<root> 
<level value=""DEBUG"" /> 
<appender-ref ref=""console"" /> 
</root> 
</log4j:configuration> 
{code} 
Additionally, the FAQ entries should be updated with a correct example 
regarding the 'java -jar ..."" case.",,,,,,,log4j,1/31/2016 8:46,,,,"1 year, 18 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2s6rz:
PDFBox,PDFBOX-3220,"successfully convert PDF to Image in java but In the Image, there is nothing",Bug,Closed,Major,Not A Problem,Unassigned,Jae Soon Kim,Jae Soon Kim,2/1/2016 2:00,,2/1/2016 7:41,2/1/2016 7:19,1.8.10,,,,0,2,,,,,,,,"Windows 2000, JDK 1.5","Hi. 

I want to convert some PDF file. 

I've got a message 'successful convert'. 

But when I open my image file, there is nothing. 

Just empty page. 

I attach my Original Image. also i attach after converting Image. 

and my java file. 

In the PDF File, that is only consist of one image and some text. 

So, let me know why it cannot convert. 

Thanks.",,,,,,,,2/1/2016 7:04,,,,"1 year, 20 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2s7nz:
PDFBox,PDFBOX-3221,/TR /TR2 Transfer function not implemented,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,2/1/2016 22:30,,3/17/2016 19:07,2/3/2016 17:46,2.0.0,2.0.0,Rendering,,0,2,,,,,,,,,The attached file is not displayed correctly because we don't have implemented the transfer functions that can be defined in /TR or /TR2.,,,,,,,,2/2/2016 17:00,,,,"1 year, 19 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/6931,,0|i2s9db:
PDFBox,PDFBOX-3222,PDFBox app return values,Wish,Closed,Major,Cannot Reproduce,Unassigned,Vincent,Vincent,2/2/2016 15:14,,2/11/2016 11:16,2/11/2016 11:16,2.0.0,,,,0,2,,,,,,,,,"If PDFBox app is not able to send a PDF to the printer or to merge documents it would be useful to get return values. I'm currently using the pre-built app to directly print PDF files but it is impossible to know if the program has ""crashed"".",,,,,,,"return, values",2/4/2016 17:10,,,,"1 year, 19 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sapz:
PDFBox,PDFBOX-3223,Glyphs garbled when rendering,Bug,Closed,Major,Duplicate,Andreas Lehmkühler,Tilman Hausherr,Tilman Hausherr,2/2/2016 17:43,,2/7/2016 16:40,2/7/2016 16:40,2.0.0,,FontBox,,0,2,,,,,,,PDFBOX-2957,,Glyphs garbled when rendering attached file.,,,,,,,,2/7/2016 15:23,,,,"1 year, 19 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sb0f:
PDFBox,PDFBOX-3224,Cache Font Bounding Boxes for Performance in Text Extraction,Improvement,Closed,Major,Fixed,Tilman Hausherr,Tom Callahan,Tom Callahan,2/2/2016 21:25,,3/17/2016 19:08,2/3/2016 17:06,2.0.0,2.0.0,PDModel,,0,4,,,,,,,,,"Hi, 

I have been using pdfbox by way of Tika for a while for text extraction from PDFs. I had a chance to fire up a profiler recently and found that getBoundingBox() in the PDXXFont.java classes are called fairly frequently -- in particular from PDFTextStreamEngine.showGlyph(). I've attached a patch that caches the BoundingBox object alongside the PDFont object inside of PDTextState. There are a variety of other ways to accomplish the same thing -- caching inside of the various font objects themselves, etc. 

I wrote a little test program to measure the speed difference against a few randomly selected files. The program just uses PDFTextStripper to retrieve raw text from a PDF. 

Here's what I found: 

====plain==== 
File: BambooCheatSheet.pdf Duration: 60037555619 rate: 81.6 files/sec 
File: flu.pdf Duration: 60019978409 rate: 34.46666666666667 files/sec 
File: megacli_user_guide.pdf Duration: 60641314800 rate: 1.1833333333333333 files/sec 
File: odbc-perl.pdf Duration: 60008216404 rate: 19.466666666666665 files/sec 
File: VerticaArchitectureWhitePaper.pdf Duration: 60084726865 rate: 7.433333333333334 files/sec 
File: WritingaResume.pdf Duration: 60015267784 rate: 59.4 files/sec 



===boundingbox caching=== 
File: BambooCheatSheet.pdf Duration: 60005724588 rate: 106.1 files/sec 
File: flu.pdf Duration: 60021410660 rate: 41.916666666666664 files/sec 
File: megacli_user_guide.pdf Duration: 60107488363 rate: 1.7833333333333334 files/sec 
File: odbc-perl.pdf Duration: 60017784515 rate: 29.9 files/sec 
File: VerticaArchitectureWhitePaper.pdf Duration: 60012261509 rate: 9.05 files/sec 
File: WritingaResume.pdf Duration: 60007995996 rate: 76.5 files/sec 

Cheers",,,,,,,optimization,2/2/2016 21:59,,,,"1 year, 19 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2sbk7:
PDFBox,PDFBOX-3225,Please delete old releases from mirroring system,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Sebb,Sebb,2/2/2016 22:48,,2/3/2016 18:39,2/3/2016 10:53,"1.8.7, 1.8.8, 1.8.9, 1.8.10",,,,0,1,,,,,,,,,"To reduce the load on the ASF mirrors, projects are required to delete old releases [1] 

Please can you remove all non-current releases? 

i.e. the ones listed as affected, plus 2.0.0-RC1 & RC2 

Thanks! 

Also, if you have a release guide, perhaps you could add a cleanup stage to it? 

[1] http://www.apache.org/dev/release.html#when-to-archive 
",,,,,,,,2/3/2016 10:53,,,,"1 year, 19 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sbrz:
PDFBox,PDFBOX-3226,No such Element Exception processing File,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Stefan Schmaltz,Stefan Schmaltz,2/4/2016 11:08,,3/17/2016 19:07,2/4/2016 16:53,"1.8.11, 2.0.0","1.8.12, 2.0.0",FontBox,,0,4,,,,,,,,,"java.util.NoSuchElementException 
at java.util.HashMap$HashIterator.nextNode(HashMap.java:1431) 
at java.util.HashMap$KeyIterator.next(HashMap.java:1453) 
at java.util.Collections.max(Collections.java:669) 
at org.apache.fontbox.ttf.CmapSubtable.processSubtype6(CmapSubtable.java:354) 
at org.apache.fontbox.ttf.CmapSubtable.initSubtable(CmapSubtable.java:98) 
at org.apache.fontbox.ttf.CmapTable.read(CmapTable.java:84) 
at org.apache.fontbox.ttf.TrueTypeFont.readTable(TrueTypeFont.java:377) 
at org.apache.fontbox.ttf.TTFParser.parseTables(TTFParser.java:174) 
at org.apache.fontbox.ttf.TTFParser.parse(TTFParser.java:150) 
at org.apache.fontbox.ttf.TTFParser.parse(TTFParser.java:106) 
at org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(PDCIDFontType2.java:110) 
at org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(PDCIDFontType2.java:69) 
at org.apache.pdfbox.pdmodel.font.PDFontFactory.createDescendantFont(PDFontFactory.java:125) 
at org.apache.pdfbox.pdmodel.font.PDType0Font.<init>(PDType0Font.java:128) 
at org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(PDFontFactory.java:83) 
at org.apache.pdfbox.pdmodel.PDResources.getFont(PDResources.java:123) 
at org.apache.pdfbox.contentstream.operator.text.SetFontAndSize.process(SetFontAndSize.java:60) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:815) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:472) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:446) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
at org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:187) 
at org.apache.pdfbox.rendering.PDFRenderer.renderPage(PDFRenderer.java:208) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:139) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:68) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:55)",,,,,,,font,2/4/2016 16:47,,,,"1 year, 19 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sf13:
PDFBox,PDFBOX-3227,Impossible to sign merged PDFs through stream only,Bug,Closed,Major,Not A Problem,Unassigned,Thierry Boschat,Thierry Boschat,2/8/2016 14:40,,2/11/2016 13:26,2/11/2016 11:15,,,,,0,2,,,,,,,,,"Hello, 
Recently, I upgraded from 1.8.1 to 2.0.0-RC3 because PDFBOX-2716 was fixed. 

Now I've got another problem and I don't think it's a misunderstanding of the API. 

- If I sign a PDF then save it that works. 
- But If I merge 2 PDFs with (PDFMergerUtility). The two pages are well-merged (because pdDocument.getNumberOfPages()==2) but once I use saveIncremental. It results in a PDF well signed but with only one of the two pages. 
- If I save the merged PDF then reload it and sign it works. 

Is it possible to sign a merged PDF through stream only? 
",,,,,,,,2/8/2016 17:29,,,,"1 year, 18 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sk3r:
PDFBox,PDFBOX-3228,Jbig2 with JBIG2-Image-Decoder,Bug,Closed,Minor,Invalid,Unassigned,ccouturi,ccouturi,2/9/2016 13:40,,2/9/2016 18:42,2/9/2016 18:42,2.0.0,,Rendering,,0,1,,,,,,,,,"When I try to rasterize pdf with a jbig2 image, pdfbox logs a error: 
o.a.p.contentstream.PDFStreamEngine - Cannot read JBIG2 image: jbig2-imageio is not installed. 

It's because I haven't add thrid party library like explain here => https://pdfbox.apache.org/2.0/dependencies.html 

If I append jbig2-imageio to my dependencies, it's ok. 
But if I want to use the second library (JBIG2-Image-Decoder) and add it to my classpath, it's ko. I have got the same error: Cannot read JBIG2 image: jbig2-imageio is not installed.",,,,,,,jbig2,,,,,"1 year, 18 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sm0n:
PDFBox,PDFBOX-3229,Decryption fails when Metadata not encrypted but EncryptMetadata is true/default.,Bug,Closed,Minor,Fixed,Tilman Hausherr,Pat Hickey,Pat Hickey,2/10/2016 22:14,,3/17/2016 19:07,2/11/2016 16:53,"1.8.6, 1.8.9, 1.8.11","1.8.12, 2.0.0",PDModel,,0,3,,,,,,,,,"Parsing with either the top-down or bottom-up parser fails for encrypted document whose Metadata is not encrypted but whose EncryptMetadata flag is true or missing (defaults to true). The document should set EncryptMetadata false, but, unfortunately, does not.",,,,,,,,2/10/2016 22:23,,,,"1 year, 18 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sp3b:
PDFBox,PDFBOX-3230,Can't cast CosObject to CosStream when it is a Stream,Bug,Closed,Major,Not A Problem,Unassigned,Diego Rodrigues Azevedo,Diego Rodrigues Azevedo,2/11/2016 18:19,,2/11/2016 19:03,2/11/2016 19:03,2.0.0,,,,0,2,,,,,,,,"Windows 8.1, Java 8 u60, maven 3.2.2, PDFBOX 2.0.0-RC3","Problem: 

When using digital signatures, one can add a DSS dictionary, referencing Certificates, CRLs, OCSPs... saved as Streams (CosStream) in the PDF. 

So, I signed my PDF with a DSS dictionary, and I want to re-sign it, checking if any one of the streams is already there (same certificate chain, maybe same CRLs (if the first signature wasn't made long ago)...) 

How do I do this? I get the latest DSS dictionary and iterate over the COSArray, knowing the elements must be CosStreams. But then I get a ClassCastException, saying CosObject cannot be cast to CosStream. When I check that CosObject in notepad, I can check it is a CosStream 

Code (proof of concept): 

{code:java} 
private COSStream createStramIfNotExists(byte[] stream, String dssEntry) 
throws IOException { 
COSArray things = (COSArray) this.dictionary 
.getDictionaryObject(dssEntry); 


ByteArrayOutputStream out = null; 
for (COSBase thing : things) { 
InputStream input = null; 
byte[] aux = null; 
try { 
System.out.println(thing); 
out = new ByteArrayOutputStream(); 
input = ((COSStream) thing.getCOSObject()).createInputStream(); 
IOUtils.copy(input, out); 
aux = out.toByteArray(); 
} catch (IOException e) { 
e.printStackTrace(); 
} finally { 
IOUtils.closeQuietly(input); 
IOUtils.closeQuietly(out); 
} 
if (Arrays.areEqual(stream, aux)) { 
return (COSStream) thing; 
} 
} 

COSStream cosStream = new COSStream(); 

OutputStream out1 = cosStream.createOutputStream(); 
out1.write(stream); 
out1.close(); 

return cosStream; 
} 
{code} 

That sysout prints: 
COSObject\{170, 0\} 
in the PDF attached when my DSS entry is ""Certs"", and throws the exception on line: 
input = ((COSStream) thing.getCOSObject()).createInputStream(); 

But if you open the PDF on notepad++ or similar, you'll see that object 170 (170 0 obj) is a stream.",,,,,,,,2/11/2016 19:03,,,,"1 year, 18 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2sqgn:
