Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-25,Import/Export of XML Data Package files (XDP),New Feature,Closed,,Won't Fix,Unassigned,Anonymous,Anonymous,10/15/2004 17:34,,10/10/2014 23:08,10/10/2014 23:08,,,AcroForm,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552835&aid=1047923
Originally submitted by thansson on 2004-10-15 10:34.

Please, add support for import and export of XDP forms 
data. Attached is a sample PDF form and the exported 
XDP file. The PDF file was created using Adobe Designer 
6.0

--
Tomas


[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552835&aid=1047923&file_id=105253
Forms.zip (), 111975 bytes


[comment on SourceForge]
Originally sent by gnatware.
Logged In: YES 
user_id=73363

I just started playing with Adobe Designer (60-day trial). 
What we need (but will probably run up against Adobe patents
trying to implement) is an XDP processor that does some or
all of what Adobe Form Server (or LiveCycle Forms) does:
take the form specified in the XDP file and generate client
side HTML/Javascript via servlets and JSPs. The
HTML/Javascript (I'm guessing, since I don't have $30000
required to license Form Server) will include all the
validation provided in the PDF form (through Adobe Reader),
and the backend servlet will also be responsible for
connecting to data sources (ODBC, XML w/ schema, etc),
posting the updated data, providing pre-filled PDF and or
XML versions of the data to be downloaded, emailed, etc.

I suppose we could start by transforming the XDP using XSLT
to generate simple text, checkbox, radio, select and submit
inputs...",,,,,,,,,,,,"2 years, 36 weeks, 3 days ago",,84854,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289344,,,,,,,0|i1dwdz:
PDFBox,PDFBOX-26,Add options to LucenePDFDocument,New Feature,Closed,,Not A Problem,Andreas Lehmkühler,Anonymous,Anonymous,10/19/2004 12:58,,10/28/2013 18:29,10/28/2013 18:29,,,,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552835&aid=1050008
Originally submitted by benlitchfield on 2004-10-19 05:58.

Add the ability to set the size of the summary field.
Add the ability to set if the entire document should be 
stored or indexed.",,,,,,,,,,,,"3 years, 34 weeks ago",,84859,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289343,,,,,,,0|i1dwdr:
PDFBox,PDFBOX-27,extract the text of certain page at certain line,New Feature,Closed,,Won't Fix,Unassigned,Anonymous,Anonymous,10/20/2004 8:44,,6/17/2014 22:31,6/17/2014 20:21,,,Text extraction,,0,2,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552835&aid=1050558
Originally submitted by nobody on 2004-10-20 01:44.

sometimes,it is unneeded to extraction all the text in a 
pdf file :-)",,,,,,,,,,,,"3 years, 6 days ago",,84876,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289342,,,,,,,0|i1dwdj:
PDFBox,PDFBOX-28,Spliiting a PDF creates unnecessarily large chunks,Bug,Closed,,Fixed,Andreas Lehmkühler,Anonymous,Anonymous,10/22/2004 20:23,6/20/2017 6:32,4/2/2015 10:51,11/24/2010 20:22,,1.4.0,,,1,0,,,,,,,"PDFBOX-785, PDFBOX-2742",,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1052458
Originally submitted by bryang1 on 2004-10-22 13:23.

Using PDFBox 0.6.7a, some PDFs contain objects that are
inherited when the PDF is split into a smaller document
using the Splitter class (even if the children
documents are compressed).

The linked PDF splits into chunks approximately the
same size as the original. The first several pages
will be smaller because I recreated them for debugging.
The rest of the document will reflect the problem
however. Try splitting after page 5, or at every page
to recreate.

PDF (13MB):
http://esis.infofoundry.com:8080/audi/pdf/audi.ns.ssp.951903.pdf

Opening and using the 'Save As' feature in Acrobat
removes the unnecessary objects, but I can find no way
to do this programmatically using PDFBox.

Here are the messages from Acrobat when using 'Save As':

""Consolidating duplicate images""
""Consolidating duplicate page backgrounds""
""Removeing unused objects and saving""

Here is some sample code:

// splitting:
splitter.setSplitAtPage( split );
documents = splitter.split( document );
for( int i=0; i<documents.size(); i++ )
{
PDDocument doc = (PDDocument)documents.get( i );
String fileName = pdfFile.substring(0,
pdfFile.length()-4 ) + ""-"" + i + "".pdf"";
writeCompressedDocument( doc, fileName );
}

// saving w/ compression:
fileOut = new FileOutputStream( fileName );
COSStream stream = new COSStream( 
doc.getDocument().getScratchFile() ); 
OutputStream output = stream.createUnfilteredStream();
int length = new
Long(doc.getDocument().getScratchFile().length()).intValue();
byte[] bytes = new byte[length];
doc.getDocument().getScratchFile().readFully(bytes, 0,
length);
output.write(bytes);
stream.setFilters( COSName.FLATE_DECODE );",,,,,,,,,,,,"6 years, 30 weeks, 5 days ago",,163019,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,204700,,,,,,,0|i0zesv:
PDFBox,PDFBOX-29,FDF SetField does not resize font,Bug,Closed,,Duplicate,Andreas Lehmkühler,Anonymous,Anonymous,12/4/2004 19:43,,2/8/2011 19:18,12/2/2010 22:44,,,PDModel,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1079010
Originally submitted by benlitchfield on 2004-12-04 11:43.

Certain fields have the font automatically resized as the 
user types text such that all of the text will fit in the 
box, shrinking the text when there is too much text. 

PDFBox does not do this attached is an example PDF 
document.

BJL:Looked into this a little bit but it I don't see how to 
determine that the font size should be automatically 
resized versus scrolled. Need to look into flags in more 
detail.



[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552832&aid=1079010&file_id=111281
before-original.pdf (), 82709 bytes


[comment on SourceForge]
Originally sent by benlitchfield.
Logged In: YES 
user_id=601708

Finally, I found where this is set. In PDF Reference 1.6 pg 
641 last sentence in second to last paragraph. Now I just 
need to fix it.

""A zero value for size means that the font is to be autosized:
its size is computed as a function of the height of the 
annotation rectangle.""",,,,,,,,,,,,"6 years, 29 weeks, 4 days ago",,163020,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206066,,,,,,,0|i0zn8f:
PDFBox,PDFBOX-30,some code bugs,Bug,Closed,,Duplicate,Andreas Lehmkühler,Anonymous,Anonymous,12/14/2004 6:50,6/20/2017 6:32,2/8/2011 19:18,12/2/2010 22:51,,,,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1084937
Originally submitted by jinfeng_wang on 2004-12-13 22:50.

hi, ben , recently i am read your code. after my test, 
the following bugs are found in the PDFBox 0.6.7 release 
version.

1) code in org.pdfbox.cmaptypes.CMap:

the algorithm of computing ""key"" in the method 
of ""lookup"" and ""addMapping"" are out of consistent 
when the lenth is 2. 
the code in ""lookup"" :
int intKey = (code[offset]+256)%256;
intKey <<= 8;
intKey += (code[offset+1]+256)%256;
key = new Integer( intKey );
the code in ""addMapping"":
int intSrc = src[0];
intSrc <<= 8;
intSrc |= (src[1]&0xFF);
doubleByteMappings.put( new Integer( intSrc ), 
dest );


2) code in org.pdfbox.pdmodel.font.PDFont.encode():
when the PDF file contains the ""ToUnicode"" CMap, it 
will try to parse the ""ToUnicode"" CMap every time for 
each character. this CMap file is not be stored for the 
later using.
the code is:
COSStream toUnicode =
(COSStream) font.getDictionaryObject(
COSName.getPDFName(""ToUnicode""));
if (toUnicode != null) {
parseCmap(toUnicode.getUnfilteredStream(), 
null);

3) code in org.pdfbox.pdmodel.font.PDFont.encode():
when the current Font is Type0, it should parse TWO 
cmaps files according to the PDF Reference. but it is 
neglated in the release version. 

4). code in org.pdfbox.cmapparser.CMapParser.parse().
the code has neglated the "" if (op.getOperation
().equals(BEGIN_CID_RANGE))"" which is very important 
for ""Type0"" font.

5) code in org.pdfbox.cmapparser.CMapParser.equal().
i have downloaded the CVS code from sourceforge.
this function is renamed to ""lessThanOrEqual"".
however , i found that there is some bug withe 
this ""lessThanOrEqual"" member function. when i try to 
parse the CMap of ""UniCNS-UCS2-H"" 
with ""lessThanOrEqual"", the return value will be always 
TRUE, so the ""while (!equals(startBytes, endBytes))"" will 
be not termintad at all. 

6) the text of the PDF file in the attachment can not be 
extract correctly both in the last release version and 
the CVS development version.
would you please to tell me the algorithm for 
the ""blank space"" more in detail? 
i have noticed that the class of ""TextPosition"" is 
changed in the development version comparing to the 
relese version. now i have comment out the ""for loop"" 
in the ""PDFTextStripper.flush()"" in the release version, 
and the running speed is OK when extract ""J2EE 
tutorial"". :-) 
would you please to tell me more about the algorithm, 
thanks.

btw, if you like, i will email to you the code about the 
extract ""Type0"" Font. 





[comment on SourceForge]
Originally sent by benlitchfield.
Logged In: YES 
user_id=601708

thanks for the report I will take a look at these. Many bugs 
have been fixed since the 0.6.7 release, please try to use the 
nightly release.

Ben

[comment on SourceForge]
Originally sent by jinfeng_wang.
Logged In: YES 
user_id=1145721

uploaded the error pdf file.

[comment on SourceForge]
Originally sent by jinfeng_wang.
Logged In: YES 
user_id=1145721

sorry, i have not upload the ""Error"" PDf file .",,,,,,,,,,,,"6 years, 29 weeks, 4 days ago",,163021,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206064,,,,,,,0|i0zn7z:
PDFBox,PDFBOX-31,bug with the Type3 font,Bug,Closed,,Fixed,Andreas Lehmkühler,Anonymous,Anonymous,12/16/2004 11:49,,3/17/2016 19:08,7/18/2013 15:39,,2.0.0,,,0,1,,,,,,,PDFBOX-1628,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1086372
Originally submitted by jinfeng_wang on 2004-12-16 03:49.

hi, ben , today i found another bug withe the type3 
font.

you know, the type3 font is used to display some other 
special ""chatacter"" exception the ASCII font, for 
example, the maths formula, the CJK chararter in some 
PDF file. in the PDFont.encode(), it will revoke the 
following :
retval = encoding.getCharacter( getCodeFromArray( c, 
offset, length ) );

in the static Encoding.getCharacter( COSName name ), 
it should return the charcter according to the cosname. 
however, in the encoding.getCharacte() , it will return 
the cosname when meeting a ""special character"".

i think the following code should be comment out:
if( character == null )
{
// it will return the Name to replace the correct 
chacter.
character = name.getName();
}

[comment on SourceForge]
Originally sent by jinfeng_wang.
Logged In: YES 
user_id=1145721

the PDF file using Type3 Font:

http://www.census.gov/population/socdemo/race/indian/cp-3-
7/tab01.pdf - the dash character is Type3 font.
http://www.math.pku.edu.cn/course/probability/download/11.
pdf - all the Chinese is Type3 font.
http://ee-wcl.tamu.edu/itw2004/program/yeung_inv.pdf

you can refer the PDF Reference version 1.5 page 386.
http://partners.adobe.com/public/developer/pdf/index_referen
ce.html

you can try to copy the text from the adobe reader , and 
comparing to the result of the PDFBox. :-)

certainly, if the Encoding.getCharacter() can return null as i 
have modified, the code in PDFStreamEngine.showString() 
should be corrected as following :

if (c!=null) {
stringResult.append( c );
log.info(""char=""+c); 
} else{ 
continue;
}



[comment on SourceForge]
Originally sent by benlitchfield.
Logged In: YES 
user_id=601708

Please attach or mail me a pdf with this.

Thanks
ben@csh.rit.edu",,,,,,,Type3,,,,,"3 years, 48 weeks, 4 days ago",,84865,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289358,,,,,,,0|i1dwh3:
PDFBox,PDFBOX-32,Overlay produces bad pdf,Bug,Closed,,Fixed,Andreas Lehmkühler,Anonymous,Anonymous,12/19/2004 17:25,,12/16/2014 11:11,12/16/2014 11:11,"0.7.0, 1.6.0",1.8.0,Writing,,1,2,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1087993
Originally submitted by benlitchfield on 2004-12-19 09:25.

A bad PDF is generated when using overlay class

See zig.pdf and zigheader.pdf

Ben",,,,,,,,,,,,"2 years, 26 weeks, 6 days ago",,84864,,,Restricted to agents,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289357,,,,,,,0|i1dwgv:
PDFBox,PDFBOX-33,NPE in org.pdfbox.util.PDFStreamEngine:303,Bug,Closed,,Incomplete,Andreas Lehmkühler,Anonymous,Anonymous,2/2/2005 21:32,,2/8/2011 19:18,12/2/2010 22:50,,,Text extraction,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1115059
Originally submitted by scherpbier on 2005-02-02 13:32.

In build 0.7.0 when attempting to extract text from the
attached PDF, I get a NullPointerException on line 303
of org.pdfbox.util.PDFStreamEngine

The line assumes that the variable c is not null, while
it is.
I don't know the details of the code there, but adding
an additional check for c's nullness causes the NPE not
to happen and text is extracted correctly as far as I
can tell.

Let me know any more information is required.

(We ran into this PDF by accident. I think it is
related to the JPEG 2000 standard)

[comment on SourceForge]
Originally sent by benlitchfield.
Logged In: YES 
user_id=601708

See PDF ""japanese NPE.pdf""

Ben

[comment on SourceForge]
Originally sent by scherpbier.
Logged In: YES 
user_id=32816

Argh! The file I attempted to attach is bigger then what SF
allows.
I'll email it to you.

[comment on SourceForge]
Originally sent by benlitchfield.
Logged In: YES 
user_id=601708

The PDF did not get attached, make sure you check 
the ""upload file"" checkbox.

If it is not working then please email me the PDF.

ben@csh.rit.edu",,,,,,,,,,,,"6 years, 29 weeks, 4 days ago",,163022,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206158,,,,,,,0|i0znsv:
PDFBox,PDFBOX-34,Retain white lines while extracting text,New Feature,Closed,,Won't Fix,Unassigned,Anonymous,Anonymous,2/4/2005 14:12,,10/10/2014 23:06,10/10/2014 23:06,,,Text extraction,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552835&aid=1116196
Originally submitted by croky on 2005-02-04 06:12.

In the output of PDF-box the white lines between
paragraphs are lost. For me the white lines are
important info to detect different paragraphs in texts,
so I would like to know if there is a way to keep the
white lines in the output. I hope it doesn't take much
effort to make this possible, I'll have a look at it
myself as well..

[comment on SourceForge]
Originally sent by nobody.
Logged In: NO 

Hey Ben,

Could you tell us how the Parser/Stripper works? 

I tried extending the Stripper class, I can only pick up End Paragraphs when there's a drastic difference in space.

Maybe that'll help all of us out. Thanks.

[comment on SourceForge]
Originally sent by lord0.
Logged In: YES 
user_id=1037043

I concur with Croky's request. For my usage it is vital that
I can somehow detect paragraphs. Preserving the white lines
would allow this.",,,,,,,,,,,,"2 years, 36 weeks, 3 days ago",,84848,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289356,,,,,,,0|i1dwgn:
PDFBox,PDFBOX-35,Number object replaces page object,Bug,Closed,,Incomplete,Andreas Lehmkühler,Anonymous,Anonymous,2/6/2005 0:02,,2/8/2011 19:18,12/2/2010 22:42,,,,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1117067
Originally submitted by benlitchfield on 2005-02-05 16:02.

In the j050201ee788.pdf PDF there are two objects with 
the same object number one is a number the other is a 
page.

I think this is valid with the PDF 1.5 reference, need to 
add support for this.

Ben",,,,,,,,,,,,"6 years, 29 weeks, 4 days ago",,163023,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206155,,,,,,,0|i0zns7:
PDFBox,PDFBOX-36,field disapears when using SetField,Bug,Closed,,Incomplete,Andreas Lehmkühler,Anonymous,Anonymous,2/6/2005 0:29,,2/8/2011 19:18,12/2/2010 22:41,,,,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1117072
Originally submitted by benlitchfield on 2005-02-05 16:29.

The field that says ""Name in Full"" has my
name in it ""Shri"" but when you open it, it appears for
a quick second and then disappears. If you think its a
bug then let me know and I will log a bug report. But
if there is something I am doing wrong then please
give me some tips.


See SCVLS_Certificate2.pdf

Ben",,,,,,,,,,,,"6 years, 29 weeks, 4 days ago",,163024,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206157,,,,,,,0|i0znsn:
PDFBox,PDFBOX-37,Text Extraction Weirdness,Bug,Closed,,Fixed,Unassigned,Anonymous,Anonymous,2/6/2005 21:20,,10/10/2014 23:06,10/10/2014 23:06,,2.0.0,Text extraction,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1117515
Originally submitted by benlitchfield on 2005-02-06 13:20.

I've now found a few other possible bugs as well 
(especially look at
#3, it exhibits several of the problems):

1. Extra \ characters showing up next to [] in the 
references section
of:
http://www.cs.utexas.edu/users/lam/Vita/ACM/WooLam9
3c.pdf

4. [ and ] showing up as #5B and #5D (their hex 
values), as well as the
same strange spacing problem I mentioned previously:
http://www.cs.utexas.edu/users/lasr/pub/pdf/Ftcs99_Egi
da.pdf

3. Many, many missing characters, and the #NN codes 
from above:
http://stat.tamu.edu/ftp/pub/rjcarroll/nonparametric.calib
ration/
npcal15.pdf

4. Similar problem to #3:
http://www.lns.cornell.edu/public/CBN/1995/CBN95-
11/cbn95_11.pdf

5. Truly bizarre output from these two:
http://www.cs.wm.edu/~hnw/courses/cs780/papers/flas
h-crowds02.pdf
http://www.pdcl.eng.wayne.edu/msp01/paper10.pdf

[comment on SourceForge]
Originally sent by thangaraj_m.
Logged In: YES 
user_id=1248110

PDF conversion into a text file:
I too agree and when I tried to parse a pdf document I did 
notice that many character were missing in the final text 
document. Is there any workaround to avoid missing text 
issue?",,,,,,,,,,,,"2 years, 36 weeks, 3 days ago",,84866,,,Restricted to agents,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,289355,,,,,,,0|i1dwgf:
