Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Release Note,Hadoop Flags,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Tags,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Avro,AVRO-962,Avro maven plugin does not support String type override in IDLProtocolMojo.java,Bug,Closed,Minor,Fixed,George Fletcher,George Fletcher,George Fletcher,11/28/2011 17:17,,2/15/2012 0:46,12/5/2011 23:24,1.6.1,1.6.2,java,,0,0,,,,,,,,,"This following line needs to added to IDLProtocolMojo.java 

SpecificCompiler compiler = new SpecificCompiler(protocol); 
+ compiler.setStringType(StringType.valueOf(stringType)); 
compiler.compileToDestination(null, outputDirectory); 
",,,,,,,,12/5/2011 23:24,,,,"5 years, 31 weeks, 2 days ago",,218666,,,Restricted to agents,,,,,,,,,,,,Reviewed,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80337,,,,,,,,0|i0e3jr:
Avro,AVRO-963,Allow compiler's template directory to be overridden in Maven plugins,Improvement,Closed,Minor,Fixed,George Fletcher,George Fletcher,George Fletcher,11/28/2011 20:29,,5/17/2012 19:15,12/5/2011 23:35,1.6.1,1.6.2,java,,0,1,,,,,,,,,It is currently not possible to override the location of the velocity templates except via overriding a system property which requires a maven command line option. Allow for the location of the templates to be specified via a configuration parameter in the avro maven plugin.,,,,,,,,12/5/2011 23:35,,,,"5 years, 7 weeks, 6 days ago",,218709,,,Restricted to agents,,,,,,,,,,,,Reviewed,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80338,,,,,,,,0|i0e3jz:
Avro,AVRO-964,Provide clone() method for generated avro-specific objects,Improvement,Open,Major,Unresolved,Unassigned,Vyacheslav Zholudev,Vyacheslav Zholudev,11/29/2011 10:12,,12/1/2011 15:33,,1.7.0,,java,,0,2,,,,,,,,,"It would be great to provide a generated clone() method for avro-specific objects like it is done for equals(), toString() and hashCode() methods. 
Due to object re-usage in Hadoop, it is often necessary to clone objects because they have to be processed all together after e.g. Reducer input has been read. 

Currently I see two ad-hoc options to deal with it: 
1) Create potentially lots of tedious code to clone objects manually. This method is error-prone, since it's easy to forget cloning of some fields after schema evolution 
2) Use DatumWriter and DatumReader to serialize/deserialize objects. This method works extremely slow (in my experiments 30-40 times slower than method #1. 

So neither of methods is sufficiently good, on the other hand adding a generated clone() method should be not that complicated.",,,,,,,,11/29/2011 15:16,,,,"5 years, 31 weeks, 6 days ago",,218821,,,Restricted to agents,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80339,,,,,,,,0|i0e3k7:
Avro,AVRO-965,Enhance the IDL parser to allow properties for protocols and messages,Improvement,Closed,Minor,Fixed,George Fletcher,George Fletcher,George Fletcher,11/29/2011 20:33,,2/15/2012 0:46,12/9/2011 20:41,1.6.1,1.6.2,java,,0,0,,,,,,,,,"Enhance the IDL parser to support arbitrary properties for protocol and message types. This will allow for attaching metadata to a protocol or message and can be used for versioning and in some cases language annotations. 

This was partly discussed as part of JIRA ticket 886 
https://issues.apache.org/jira/browse/AVRO-886",,,,,,,,12/5/2011 20:32,,,,"5 years, 30 weeks, 3 days ago",,218915,,,Restricted to agents,,,,,,,,,,,,Reviewed,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80340,,,,,,,,0|i0e3kf:
Avro,AVRO-966,Bug in GenericData#resolveUnion when resolving union of null and array,Bug,Closed,Major,Fixed,Doug Cutting,Vyacheslav Zholudev,Vyacheslav Zholudev,11/30/2011 13:26,,2/15/2012 0:46,12/7/2011 23:16,1.6.1,1.6.2,java,,0,2,,,,,,,,,"I have a simple avro schema from which I generate an avro specific object: 
{{ 
{""type"": ""record"", 
""name"": ""org.company.Test"", 
""fields"": [ 
{ ""name"": ""arr"",""type"": [""null"", {""type"": ""array"",""items"": ""float"" }], ""default"": null } 
] 
} 
}} 
Then a simple piece of code to reproduce a bug: 
{{ 
Test test = new Test(); 
List<Float> list = new ArrayList<Float>(); 
list.add(1.1f); 
list.add(2.2f); 
test.setArr(list); 


DataFileWriter<Test> myWriter = new DataFileWriter<Test>(new ReflectDatumWriter(test.getSchema())); 
File f = new File(""/tmp/test.avro""); 
myWriter.create(test.getSchema(), f); 
myWriter.append(test); 
myWriter.close(); 
}} 

I get an exception: 
{{ 
Exception in thread ""main"" org.apache.avro.file.DataFileWriter$AppendWriteException: org.apache.avro.UnresolvedUnionException: Not in union [""null"",{""type"":""array"",""items"":""float""}]: [1.1, 2.2] 
at org.apache.avro.file.DataFileWriter.append(DataFileWriter.java:261) 
<my code> 
Caused by: org.apache.avro.UnresolvedUnionException: Not in union [""null"",{""type"":""array"",""items"":""float""}]: [1.1, 2.2] 
at org.apache.avro.generic.GenericData.resolveUnion(GenericData.java:549) 
at org.apache.avro.generic.GenericDatumWriter.resolveUnion(GenericDatumWriter.java:137) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:70) 
at org.apache.avro.reflect.ReflectDatumWriter.write(ReflectDatumWriter.java:102) 
at org.apache.avro.generic.GenericDatumWriter.writeRecord(GenericDatumWriter.java:105) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:65) 
at org.apache.avro.reflect.ReflectDatumWriter.write(ReflectDatumWriter.java:102) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:57) 
at org.apache.avro.file.DataFileWriter.append(DataFileWriter.java:255) 
}} 

My investigation showed that in {{GenericData#resolveUnion}} method {{getSchemaName()}} is called. And the latter method when checks whether {{datum}} is a record, succeeds. Why it happens boils down to the fact that in {{ReflectData#createSchema}} an ""if""-body under case {{(type instanceof ParameterizedType)}} is not executed. 

I can supply more details if needed. Or explain in a clear way if I didn't manage to. 


",,,,,,,,12/6/2011 19:17,,,,"5 years, 30 weeks ago",,219012,,,Restricted to agents,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80341,,,,,,,,0|i0e3kn:
Avro,AVRO-967,Bug in GenericData#resolveUnion when resolving union of null and array,Bug,Closed,Major,Duplicate,Unassigned,Vyacheslav Zholudev,Vyacheslav Zholudev,11/30/2011 13:26,,2/15/2012 0:49,11/30/2011 13:38,1.6.1,,java,,0,1,,,,,,,,,"I have a simple avro schema from which I generate an avro specific object: 
{{ 
{""type"": ""record"", 
""name"": ""org.company.Test"", 
""fields"": [ 
{ ""name"": ""arr"",""type"": [""null"", {""type"": ""array"",""items"": ""float"" }], ""default"": null } 
] 
} 
}} 
Then a simple piece of code to reproduce a bug: 
{{ 
Test test = new Test(); 
List<Float> list = new ArrayList<Float>(); 
list.add(1.1f); 
list.add(2.2f); 
test.setArr(list); 


DataFileWriter<Test> myWriter = new DataFileWriter<Test>(new ReflectDatumWriter(test.getSchema())); 
File f = new File(""/tmp/test.avro""); 
myWriter.create(test.getSchema(), f); 
myWriter.append(test); 
myWriter.close(); 
}} 

I get an exception: 
{{ 
Exception in thread ""main"" org.apache.avro.file.DataFileWriter$AppendWriteException: org.apache.avro.UnresolvedUnionException: Not in union [""null"",{""type"":""array"",""items"":""float""}]: [1.1, 2.2] 
at org.apache.avro.file.DataFileWriter.append(DataFileWriter.java:261) 
<my code> 
Caused by: org.apache.avro.UnresolvedUnionException: Not in union [""null"",{""type"":""array"",""items"":""float""}]: [1.1, 2.2] 
at org.apache.avro.generic.GenericData.resolveUnion(GenericData.java:549) 
at org.apache.avro.generic.GenericDatumWriter.resolveUnion(GenericDatumWriter.java:137) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:70) 
at org.apache.avro.reflect.ReflectDatumWriter.write(ReflectDatumWriter.java:102) 
at org.apache.avro.generic.GenericDatumWriter.writeRecord(GenericDatumWriter.java:105) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:65) 
at org.apache.avro.reflect.ReflectDatumWriter.write(ReflectDatumWriter.java:102) 
at org.apache.avro.generic.GenericDatumWriter.write(GenericDatumWriter.java:57) 
at org.apache.avro.file.DataFileWriter.append(DataFileWriter.java:255) 
}} 

My investigation showed that in {{GenericData#resolveUnion}} method {{getSchemaName()}} is called. And the latter method when checks whether {{datum}} is a record, succeeds. Why it happens boils down to the fact that in {{ReflectData#createSchema}} an ""if""-body under case {{(type instanceof ParameterizedType)}} is not executed. 

I can supply more details if needed. Or explain in a clear way if I didn't manage to. 


",,,,,,,,,,,,"5 years, 32 weeks ago",,219013,,,Restricted to agents,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80342,,,,,,,,0|i0e3kv:
Avro,AVRO-968,Avro C - avro_value_cmp_fast() may return garbage value for AVRO_STRING comparison,Bug,Closed,Minor,Fixed,Douglas Creager,Vivek Nadkarni,Vivek Nadkarni,12/2/2011 2:51,,2/15/2012 0:46,1/24/2012 14:07,"1.6.1, 1.6.2, 1.7.0","1.6.2, 1.7.0",c,,0,0,,86400,86400,,0%,,,All. Currently using gcc 4.6.1 on Ubuntu 11.10.,"Compiler shows a warning that variables may be used uninitialized in avro_value_cmp_fast(): 

/home/user/avro-trunk/lang/c/src/value.c: In function 'avro_value_cmp_fast': 
/home/user/avro-trunk/lang/c/src/value.c:387:13: warning: 'size2' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:387:13: warning: 'size1' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:388:11: warning: 'buf1' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:388:11: warning: 'buf2' may be used uninitialized in this function [-Wuninitialized] 

Examining the file shows that the warnings are real, and the variables size1, buf1, size2, buf2 should be loaded before they are used. The simple fix is to copy matching code from the function avro_value_equal_fast(). I will attach that code in an upcoming patch. 

Cheers, 
Vivek 
",,0%,0%,,86400,86400,,12/13/2011 19:05,,,,"5 years, 24 weeks, 1 day ago",,219295,,,Restricted to agents,,,,,,,,,,,"Fix uninitialized variable warning in value.c, by initializing the variables properly.",,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80343,,,,,,,,0|i0e3l3:
Avro,AVRO-969,Make possible usage of SpecificDatumWriter in avro-mapred,Improvement,Open,Major,Unresolved,Unassigned,Vyacheslav Zholudev,Vyacheslav Zholudev,12/2/2011 11:53,,12/6/2011 19:51,,1.6.1,,java,,0,0,,,,,,,,,"I realized that ReflectDatumWriter is always used when running mapred job (in AvroOutputFormat.java). Sometimes it leads to bugs like in AVRO-966. 
Why not just provide a property like {{WRITER_IS_REFLECT = ""avro.map.writer.is.reflect"";}} to make a decision which DatumWriter should be used. 
I created a small patch to solve this: 

{code:title=avro-mapred.patch|borderStyle=solid} 
Index: lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java 
=================================================================== 
--- lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java (revision 1209417) 
+++ lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java (revision ) 
@@ -53,6 +53,8 @@ 
/** The configuration key for reflection-based map output representation. */ 
public static final String MAP_OUTPUT_IS_REFLECT = ""avro.map.output.is.reflect""; 

+ public static final String WRITER_IS_REFLECT = ""avro.map.writer.is.reflect""; 
+ 
/** Configure a job's map input schema. */ 
public static void setInputSchema(JobConf job, Schema s) { 
job.set(INPUT_SCHEMA, s.toString()); 
Index: lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java 
=================================================================== 
--- lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java (revision 1209417) 
+++ lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java (revision ) 
@@ -23,6 +23,7 @@ 
import java.util.Map; 
import java.net.URLDecoder; 

+import org.apache.avro.specific.SpecificDatumWriter; 
import org.apache.hadoop.io.NullWritable; 
import org.apache.hadoop.fs.FileSystem; 
import org.apache.hadoop.fs.Path; 
@@ -102,8 +103,9 @@ 
? AvroJob.getMapOutputSchema(job) 
: AvroJob.getOutputSchema(job); 

- final DataFileWriter<T> writer = 
- new DataFileWriter<T>(new ReflectDatumWriter<T>()); 
+ final DataFileWriter<T> writer = job.getBoolean(AvroJob.WRITER_IS_REFLECT, false) ? 
+ new DataFileWriter<T>(new ReflectDatumWriter<T>()) : 
+ new DataFileWriter<T>(new SpecificDatumWriter<T>()); 

configureDataFileWriter(writer, job); 
{code} 

Does it make sense?",,,,,,,,12/5/2011 20:22,,,,"5 years, 31 weeks, 1 day ago",,219330,,,Restricted to agents,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80344,,,,,,,,0|i0e3lb:
Avro,AVRO-970,(Java) Allow users to implement their own Codecs,Improvement,Closed,Major,Fixed,Rui Pereira,Peter Nimmervoll,Peter Nimmervoll,12/2/2011 15:24,,2/27/2013 0:54,1/18/2013 21:16,1.7.3,1.7.4,java,,0,3,,,,,,,,,"Currently the base class for all codecs (Codec) is not public which makes it 
impossible to write own codecs.",,,,,,,codec,12/5/2011 23:00,,,,"4 years, 24 weeks, 5 days ago",,219367,,,Restricted to agents,,,,,,,,,,,Made Codec public in order to allow custom implementations.,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80345,,,,,,,,0|i0e3lj:
Avro,AVRO-971,IDL Import from project classpath,Improvement,Closed,Minor,Fixed,Victor Chau,Victor Chau,Victor Chau,12/8/2011 0:31,,2/24/2012 1:34,2/8/2012 22:14,1.6.1,1.6.2,java,,0,0,,,,,,,AVRO-1036,Maven java projects,"Currently, it looks like the only option to importing another schema in IDL is to place the file being imported in the same directory as that of the importing avdl. In a setup where there are avdl's that are spread among several maven projects that are owned by different teams, this is logistically difficult to manage. 

When using the avro-maven-plugin, I would like to be able to just create a dependency from my project on another jar that contains the avdl I am want to import and have Avro be smart enough to look for it in the classpath of the project containing the avdl when compiling my avdl. 

Attached is a working patch that will: 
1. Change the IDLProtocolMojo class to lookup the current project's classpath and create a new ClassLoader. 
2. Give the Idl compiler class the ClassLoader before parsing the avdl. 
3. If the Idl class encounters an import that it cannot resolve to the local directory while parsing, it will try to use the ClassLoader to load up the file being imported. 

The patch spans the Avro 1.6.1 tag of the Java avro, avro-compiler, and avro-maven-plugin projects.",,,,,,,patch,12/8/2011 0:46,,,,"5 years, 22 weeks ago",,220003,,,Restricted to agents,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80346,,,,,,,,0|i0e3lr:
Avro,AVRO-972,"Avro IDL compiler should support ""NaN"", ""Infinity"", and ""-Infinity"" as float literals",Bug,Closed,Minor,Fixed,Doug Cutting,Brandon Ballinger,Brandon Ballinger,12/8/2011 6:19,,2/15/2012 0:46,12/9/2011 20:27,1.6.1,1.6.2,java,,0,1,,,,,,,,,"The Avro IDL defines floating point literals as follows: 
< FLOATING_POINT_LITERAL: 
(""-"")? 
( <DECIMAL_FLOATING_POINT_LITERAL> | <HEXADECIMAL_FLOATING_POINT_LITERAL> ) 
> 
| 
< #DECIMAL_FLOATING_POINT_LITERAL: 
([""0""-""9""])+ ""."" ([""0""-""9""])* (<DECIMAL_EXPONENT>)? ([""f"",""F"",""d"",""D""])? 
| ""."" ([""0""-""9""])+ (<DECIMAL_EXPONENT>)? ([""f"",""F"",""d"",""D""])? 
| ([""0""-""9""])+ <DECIMAL_EXPONENT> ([""f"",""F"",""d"",""D""])? 
| ([""0""-""9""])+ (<DECIMAL_EXPONENT>)? [""f"",""F"",""d"",""D""] 
> 
| 
< #DECIMAL_EXPONENT: [""e"",""E""] ([""+"",""-""])? ([""0""-""9""])+ > 
| 
< #HEXADECIMAL_FLOATING_POINT_LITERAL: 
""0"" [""x"", ""X""] ([""0""-""9"",""a""-""f"",""A""-""F""])+ (""."")? <HEXADECIMAL_EXPONENT> ([""f"",""F"",""d"",""D""])? 
| ""0"" [""x"", ""X""] ([""0""-""9"",""a""-""f"",""A""-""F""])* ""."" ([""0""-""9"",""a""-""f"",""A""-""F""])+ <HEXADECIMAL_EXPONENT> ([""f"",""F"",""d"",""D""])? 
> 
| 
< #HEXADECIMAL_EXPONENT: [""p"",""P""] ([""+"",""-""])? ([""0""-""9""])+ > 

Java allows for ""NaN"", ""Infinity"", and ""-Infinity"" when parsing a Double from a String: 
http://docs.oracle.com/javase/6/docs/api/java/lang/Double.html#valueOf(java.lang.String) 

The IDL compiler should allow the same set of values as Java Double.valueOf. Among other things, this would allow ""NaN"" to be used as a default value for float fields in Avro records.",,,,,,,,12/8/2011 21:19,,,,"5 years, 30 weeks, 5 days ago",,220029,,,Restricted to agents,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80347,,,,,,,,0|i0e3lz:
Avro,AVRO-973,Union behavior not consistent,Bug,Patch Available,Major,Unresolved,Unassigned,Gaurav Nanda,Gaurav Nanda,12/11/2011 7:51,,5/22/2014 21:45,,"1.6.1, 1.6.2",,python,,2,3,,900,900,,0%,,AVRO-1343,,"Python's union does not respect the order in which type is specified. 

For following schema: {""type"":""map"",""values"":[""int"",""long"",""float"",""double"",""string"",""boolean""]}, an integer value is written as double, but it should respect the order in which types have been specified. 

Fixed Code (io.py): 

def write_union(self, writers_schema, datum, encoder): 
"""""" 
A union is encoded by first writing a long value indicating 
the zero-based position within the union of the schema of its value. 
The value is then encoded per the indicated schema within the union. 
"""""" 
# resolve union 
index_of_schema = -1 
for i, candidate_schema in enumerate(writers_schema.schemas): 
if validate(candidate_schema, datum): 
index_of_schema = i 
break // XXX Add break statement here XXX// 
if index_of_schema < 0: raise AvroTypeException(writers_schema, datum) 

",,0%,0%,,900,900,patch,1/31/2012 18:31,,,,"3 years, 6 weeks, 6 days ago",,220367,,,Restricted to agents,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80348,,,,,,,,0|i0e3m7:
Avro,AVRO-974,Add Perl implementation to Avro,New Feature,Closed,Major,Fixed,John Karp,Jeff Hammerbacher,Jeff Hammerbacher,12/12/2011 12:03,,7/24/2014 20:16,2/5/2014 0:03,,1.7.7,perl,,0,5,,,,,,,,,There's a patch for the io part of Avro at https://github.com/yannk/perl-avro; we just need to get it into the ASF source tree,,,,,,,,1/23/2014 22:49,,,,"3 years, 22 weeks, 1 day ago",,220455,,,Restricted to agents,,,,,,,,,,,Perl: new Perl API contributed by Yann Kerhervé.,,,,,perl,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,80349,,,,,,,,0|i0e3mf:
