class path,method name,method arguments,LOC,Cyclomatic
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setHistory,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setHistoryProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getICCProfileProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getICCProfile,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setICCProfile,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setICCProfileProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getInstructionsProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getInstructions,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setInstructions,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setInstructionsProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getSourceProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getSource,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setSource,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setSourceProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getStateProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getState,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setState,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setStateProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,addSupplementalCategories,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,removeSupplementalCategories,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,addSupplementalCategory,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,removeSupplementalCategory,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getSupplementalCategoriesProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getSupplementalCategories,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,addTextLayers,"String, String",12,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getTextLayers,,22,4
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getTransmissionReferenceProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getTransmissionReference,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setTransmissionReference,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setTransmissionReferenceProperty,TextType,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getUrgencyProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,getUrgency,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setUrgency,String,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setUrgency,Integer,5,1
xmpbox\src\main\java\org\apache\xmpbox\schema\PhotoshopSchema.java,setUrgencyProperty,IntegerType,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ProperNameType.java,ProperNameType,"XMPMetadata, String, String, String, Object",4,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddMessageToEachPage.java,AddMessageToEachPage,,4,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddMessageToEachPage.java,doIt,"String, String, String",46,8
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddMessageToEachPage.java,main,String[],19,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddMessageToEachPage.java,usage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\DictionaryEncoding.java,DictionaryEncoding,COSDictionary,28,5
pdfbox\src\main\java\org\apache\pdfbox\encoding\DictionaryEncoding.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\EncodingManager.java,getStandardEncoding,,3,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\EncodingManager.java,getEncoding,COSName,14,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,PDCIDFontType2Font,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,PDCIDFontType2Font,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,getawtFont,,30,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,readCIDToGIDMapping,,26,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,hasCIDToGIDMap,,16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDCIDFontType2Font.java,mapCIDToGID,int,19,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,PDDocumentCatalogAdditionalActions,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,PDDocumentCatalogAdditionalActions,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getCOSDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getWC,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,setWC,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getWS,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,setWS,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getDS,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,setDS,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getWP,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,setWP,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,getDP,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDDocumentCatalogAdditionalActions.java,setDP,PDAction,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\pagedrawer\ClosePath.java,process,"PDFOperator, List<COSBase>",12,2
pdfbox\src\main\java\org\apache\pdfbox\filter\JPXFilter.java,decode,"InputStream, OutputStream, COSDictionary, int",50,7
pdfbox\src\main\java\org\apache\pdfbox\filter\JPXFilter.java,encode,"InputStream, OutputStream, COSDictionary, int",5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,createAction,String,7,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testLaunch,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testSound,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testMovie,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testImportData,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testResetForm,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\TestForbiddenAction.java,testJS,,5,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,createContext,,10,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,valid,"PDAction, boolean",4,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,valid,"COSDictionary, boolean",4,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,valid,"PDAction, boolean, String",4,1
preflight\src\test\java\org\apache\pdfbox\preflight\action\pdfa1b\AbstractTestAction.java,valid,"COSDictionary, boolean, String",38,7
xmpbox\src\main\java\org\apache\xmpbox\type\LocaleType.java,LocaleType,"XMPMetadata, String, String, String, Object",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,COSArrayList,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,COSArrayList,"List<E>, COSArray",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,COSArrayList,"E, COSBase, COSDictionary, COSName",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,COSArrayList,"E, COSBase, COSDictionary, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,size,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,isEmpty,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,contains,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,iterator,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,toArray,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,toArray,X[],4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,add,E,26,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,remove,Object,15,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,containsAll,Collection<?>,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,addAll,Collection<? extends E>,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,addAll,"int, Collection<? extends E>",17,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertIntegerCOSArrayToList,COSArray,14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertFloatCOSArrayToList,COSArray,23,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertCOSNameCOSArrayToList,COSArray,14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertCOSStringCOSArrayToList,COSArray,14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertStringListToCOSNameCOSArray,List<String>,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,convertStringListToCOSStringCOSArray,List<String>,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,converterToCOSArray,List<?>,53,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,toCOSObjectList,Collection<?>,25,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,removeAll,Collection<?>,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,retainAll,Collection<?>,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,clear,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,equals,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,get,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,set,"int, E",27,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,add,"int, E",23,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,remove,int,13,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,indexOf,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,lastIndexOf,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,listIterator,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,listIterator,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,subList,"int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\COSArrayList.java,toList,,4,1
examples\src\main\java\org\apache\pdfbox\examples\documentmanipulation\SuperimposePage.java,main,String[],37,2
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,LayerUtility,PDDocument,5,1
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,getDocument,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,wrapInSaveRestore,PDPage,33,3
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,importPageAsForm,"PDDocument, int",5,1
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,importPageAsForm,"PDDocument, PDPage",49,7
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,appendFormAsLayer,"PDPage, PDXObjectForm, AffineTransform, String",42,5
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,transferDict,"COSDictionary, COSDictionary, Set<String>, boolean",18,4
pdfbox\src\main\java\org\apache\pdfbox\util\LayerUtility.java,getNormalizedRotation,PDPage,13,3
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFXrefStreamParser.java,PDFXrefStreamParser,"COSStream, COSDocument, boolean, XrefTrailerResolver",10,1
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\PDFXrefStreamParser.java,parse,,83,13
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getFirstTrailer,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getLastTrailer,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,nextXrefObj,long,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,setXRef,"COSObjectKey, long",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,setTrailer,COSDictionary,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getCurrentTrailer,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,setStartxref,long,51,9
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getTrailer,,4,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getXrefTable,,4,2
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,getContainedObjectNumbers,int,17,4
pdfbox\src\main\java\org\apache\pdfbox\pdfparser\XrefTrailerResolver.java,clearResources,,17,4
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,PushBackInputStream,"InputStream, int",9,3
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,peek,,9,2
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,getOffset,,4,1
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,read,,9,2
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,read,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,read,"byte[], int, int",9,2
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,unread,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,unread,byte[],4,1
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,unread,"byte[], int, int",8,2
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,isEOF,,5,1
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,fillBuffer,,16,3
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,readFully,int,15,3
pdfbox\src\main\java\org\apache\pdfbox\io\PushBackInputStream.java,seek,long,14,3
pdfbox\src\main\java\org\apache\pdfbox\util\operator\pagedrawer\Invoke.java,process,"PDFOperator, List<COSBase>",98,12
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,DateConverter,,3,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,getFormats,,7,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toString,Calendar,15,2
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toISO8601,Calendar,13,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,restrainTZoffset,long,6,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,formatTZoffset,"long, String",7,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseTimeField,"String, ParsePosition, int, int",26,5
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,skipOptionals,"String, ParsePosition, String",14,3
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,skipString,"String, String, ParsePosition",9,2
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,newGreg,,8,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,adjustTimeZoneNicely,"GregorianCalendar, TimeZone",6,1
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseTZoffset,"String, GregorianCalendar, ParsePosition",37,6
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseBigEndianDate,"String, ParsePosition",38,4
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseSimpleDate,"String, String[], ParsePosition",18,3
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,parseDate,"String, String[], ParsePosition",73,12
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,COSString,8,2
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,String,13,3
pdfbox\src\main\java\org\apache\pdfbox\util\DateConverter.java,toCalendar,"String, String[]",13,2
pdfbox\src\main\java\org\apache\pdfbox\util\operator\MoveAndShow.java,process,"PDFOperator, List<COSBase>",5,1
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,Glyph2D,"GlyphDescription, short, int",6,1
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,getAdvanceWidth,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,getLeftSideBearing,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,describe,GlyphDescription,18,3
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,getPath,,8,2
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,calculatePath,,102,15
fontbox\src\main\java\org\apache\fontbox\ttf\Glyph2D.java,midValue,"int, int",4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,GlyfDescript,"short, TTFDataStream",4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,resolve,,3,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,getContourCount,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,getInstructions,,4,1
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfDescript.java,readInstructions,"TTFDataStream, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingGrayColor.java,process,"PDFOperator, List<COSBase>",16,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\CompositeImage.java,CompositeImage,"BufferedImage, BufferedImage",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\CompositeImage.java,createMaskedImage,COSArray,29,5
