class path,method name,method arguments,LOC,Cyclomatic
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getCIDSet,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,setCIDSet,PDStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,getPanose,,11,2
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,FontMetrics,,3,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharacterWidth,String,10,2
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharacterHeight,String,14,3
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getAverageCharacterWidth,,19,4
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addComment,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getComments,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getAFMVersion,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getMetricSets,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setAFMVersion,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setMetricSets,int,9,2
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getFontName,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFontName,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getFullName,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFullName,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getFamilyName,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFamilyName,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getWeight,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setWeight,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getFontBBox,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFontBBox,BoundingBox,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getNotice,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setNotice,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getEncodingScheme,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setEncodingScheme,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getMappingScheme,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setMappingScheme,int,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getEscChar,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setEscChar,int,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharacterSet,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setCharacterSet,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharacters,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setCharacters,int,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,isBaseFont,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setIsBaseFont,boolean,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getVVector,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setVVector,float[],4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,isFixedV,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setIsFixedV,boolean,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCapHeight,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setCapHeight,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getXHeight,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setXHeight,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getAscender,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setAscender,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getDescender,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setDescender,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getFontVersion,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFontVersion,String,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getUnderlinePosition,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setUnderlinePosition,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getUnderlineThickness,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setUnderlineThickness,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getItalicAngle,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setItalicAngle,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharWidth,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setCharWidth,float[],4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,isFixedPitch,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setFixedPitch,boolean,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getCharMetrics,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setCharMetrics,List<CharMetric>,9,2
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addCharMetric,CharMetric,5,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getTrackKern,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setTrackKern,List<TrackKern>,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addTrackKern,TrackKern,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getComposites,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setComposites,List<Composite>,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addComposite,Composite,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getKernPairs,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addKernPair,KernPair,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setKernPairs,List<KernPair>,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getKernPairs0,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addKernPair0,KernPair,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setKernPairs0,List<KernPair>,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getKernPairs1,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,addKernPair1,KernPair,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setKernPairs1,List<KernPair>,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getStandardHorizontalWidth,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setStandardHorizontalWidth,float,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,getStandardVerticalWidth,,4,1
fontbox\src\main\java\org\apache\fontbox\afm\FontMetrics.java,setStandardVerticalWidth,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,RadialShadingContext,"PDShadingType3, ColorModel, AffineTransform, Matrix, Rectangle",48,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,calcColorTable,,19,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,dispose,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getColorModel,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getRaster,"int, int, int, int",130,21
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,calculateInputValues,"double, double",16,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getCoords,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getDomain,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getExtend,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\RadialShadingContext.java,getFunction,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,COSBoolean,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,getValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,getValueAsObject,,4,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,getBoolean,boolean,4,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,getBoolean,Boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBoolean.java,writePDF,OutputStream,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,PDFunction,COSBase,12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getFunctionType,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getCOSObject,,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getPDStream,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,create,COSBase,35,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getNumberOfOutputParameters,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getRangeForOutput,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,setRangeValues,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getNumberOfInputParameters,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getDomainForInput,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,setDomainValues,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,eval,COSArray,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,eval,float[],1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getRangeValues,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,getDomainValues,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,clipToRange,float[],21,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,clipToRange,"float, float, float",12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,interpolate,"float, float, float, float, float",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\PDFunction.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,Matrix,,5,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,Matrix,COSArray,11,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,Matrix,"float, float, float, float, float, float",11,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,Matrix,AffineTransform,11,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,reset,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,createAffineTransform,,7,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,setFromAffineTransform,AffineTransform,9,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getValue,"int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,setValue,"int, int, float",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getValues,,14,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getValuesAsDouble,,14,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,concatenate,Matrix,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,translate,Vector,5,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,translate,"float, float",5,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,scale,"float, float",5,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,rotate,double,5,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,multiply,Matrix,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,multiply,"Matrix, Matrix",52,5
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,transform,Point2D,12,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,transformPoint,"float, float",10,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,transform,Vector,12,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,extractScaling,,7,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getScaleInstance,"float, float",7,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,extractTranslating,,7,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getTranslatingInstance,"float, float",4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getTranslateInstance,"float, float",7,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getRotateInstance,"double, float, float",13,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,concatenate,"Matrix, Matrix",6,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,clone,,6,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getScalingFactorX,,10,2
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getScalingFactorY,,10,2
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getScaleX,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getShearY,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getShearX,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getScaleY,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getTranslateX,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getTranslateY,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getXPosition,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,getYPosition,,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,toCOSArray,,11,1
pdfbox\src\main\java\org\apache\pdfbox\util\Matrix.java,toString,,12,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,ShadingContext,"PDShading, ColorModel, AffineTransform, Matrix",20,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,getShadingColorSpace,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,getShading,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,getBackground,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,getRgbBackground,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,transformBBox,"Matrix, AffineTransform",19,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,convertToRGB,float[],9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,getColorModel,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\ShadingContext.java,dispose,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType3.java,PDShadingType3,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType3.java,getShadingType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType3.java,toPaint,Matrix,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,PDShadingType2,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,getShadingType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,getExtend,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,setExtend,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,getDomain,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,setDomain,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,getCoords,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,setCoords,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType2.java,toPaint,Matrix,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,PDShading,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,PDShading,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setShadingType,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getShadingType,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setBackground,COSArray,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getBackground,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getBBox,,12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setBBox,PDRectangle,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setAntiAlias,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getAntiAlias,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getColorSpace,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setColorSpace,PDColorSpace,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,create,COSDictionary,32,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setFunction,PDFunction,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,setFunction,COSArray,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getFunction,,12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,getFunctionsArray,,27,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,evalFunction,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,evalFunction,float[],31,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShading.java,toPaint,Matrix,1,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYKTest.java,testCMYK,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,PDDeviceCMYK,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,init,,21,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,getICCProfile,,13,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,getNumberOfComponents,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,getDefaultDecode,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,getInitialColor,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,toRGB,float[],5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceCMYK.java,toRGBImage,WritableRaster,5,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\ClosePath.java,process,"Operator, List<COSBase>",9,2
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\ClosePath.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\GraphicsOperatorProcessor.java,setContext,PDFStreamEngine,5,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,PDFGraphicsStreamEngine,PDPage,66,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,getPage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,appendRectangle,"Point2D, Point2D, Point2D, Point2D",2,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,drawImage,PDImage,1,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\PDFGraphicsStreamEngine.java,clip,int,1,1
